timestamp,leader_x,leader_y,leader_velocity,leader_acceleration,leader_curvature,follower_x,follower_y,follower_velocity,follower_acceleration,desired_distance,actual_distance,distance_error,z1,z2,z3,z4,alpha,s,invGam1,invGam2,invGam3,invGam4,inP1_pos_err,inP1_vel_err,inP1_geom_vel,inP1_yaw_rate,inP2_pos_err,inP2_vel_err,inP2_geom_vel,inP2_yaw_rate,commanded_accel,commanded_velocity,commanded_angular
3487541463.935851,-2.670434,-4.058072,0.570000,-1.400000,2.087353,-4.451542,-3.298043,0.757764,-0.810977,1.439441,1.936490,0.497049,0.528422,-1.225054,0.064008,-0.527419,1.249507,1.037995,6.477461,-2.797335,-0.674321,1.047938,0.528422,-0.480217,0.353299,1.232282,-1.225054,-0.105821,0.565490,0.081848,12.494865,1.000000,-1.817999
3487541463.976021,-2.670434,-4.058072,0.570000,-1.400000,2.087353,-4.444675,-3.301343,0.753406,-0.435859,1.438351,1.928878,0.490527,0.520301,-1.226242,0.068951,-0.525983,1.249280,1.036961,6.450792,-2.756399,-0.675168,1.044547,0.520301,-0.477241,0.353179,1.231055,-1.226242,-0.100796,0.565441,0.081767,12.371218,1.000000,-1.808812
3487541464.016080,-2.670434,-4.058072,0.570000,-1.400000,2.087353,-4.430894,-3.306875,0.726517,0.295293,1.431629,1.914032,0.482403,0.514745,-1.211252,0.083660,-0.503073,1.247873,1.030585,6.478266,-2.801620,-0.677019,1.053813,0.514745,-0.450521,0.352437,1.223485,-1.211252,-0.080309,0.565138,0.081264,12.432798,1.000000,-1.790288
3487541464.058268,-2.670434,-4.058072,0.570000,-1.400000,2.087353,-4.411145,-3.315568,0.706512,-0.706656,1.426628,1.892455,0.465827,0.509881,-1.175885,0.086902,-0.478930,1.246819,1.025843,6.603401,-3.000714,-0.676429,1.077315,0.509881,-0.426350,0.351881,1.217856,-1.175885,-0.070082,0.564909,0.080890,12.718125,1.000000,-1.764888
3487541464.095890,-2.670434,-4.058072,0.570000,-1.400000,2.087353,-4.398413,-3.321444,0.693236,-0.685919,1.423309,1.878439,0.455130,0.511302,-1.143902,0.086126,-0.459871,1.246115,1.022697,6.735738,-3.215517,-0.674986,1.100766,0.511302,-0.408369,0.351510,1.214121,-1.143902,-0.065076,0.564756,0.080642,13.051211,1.000000,-1.746627
3487541464.136099,-2.670434,-4.058072,0.570000,-1.400000,2.087353,-4.385961,-3.327413,0.688076,0.239097,1.422019,1.864644,0.442625,0.513756,-1.109116,0.078808,-0.445348,1.245841,1.021475,6.895655,-3.480627,-0.672166,1.127011,0.513756,-0.396880,0.351366,1.212669,-1.109116,-0.067501,0.564697,0.080545,13.440503,1.000000,-1.728716
3487541464.175965,-2.670434,-4.058072,0.570000,-1.400000,2.087353,-4.373751,-3.333511,0.659357,-1.844591,1.414839,1.851021,0.436182,0.523656,-1.068429,0.087261,-0.412695,1.244306,1.014673,7.077627,-3.794919,-0.670562,1.161529,0.523656,-0.362907,0.350557,1.204594,-1.068429,-0.049708,0.564363,0.080009,13.942401,1.000000,-1.700909
3487541464.216198,-2.670434,-4.058072,0.570000,-1.400000,2.087353,-4.361563,-3.339186,0.691843,1.115728,1.422961,1.837584,0.414623,0.521860,-1.035737,0.052785,-0.423125,1.246041,1.022367,7.274251,-4.135527,-0.663632,1.185676,0.521860,-0.384165,0.351471,1.213729,-1.035737,-0.084983,0.564740,0.080616,14.353166,1.000000,-1.693723
3487541464.256609,-2.670434,-4.058072,0.570000,-1.400000,2.087353,-4.342867,-3.333830,0.664663,-1.290345,1.416166,1.822515,0.406349,0.524793,-1.010356,0.062540,-0.392958,1.244591,1.015929,7.451582,-4.462361,-0.661481,1.219192,0.524793,-0.352194,0.350707,1.206086,-1.010356,-0.066682,0.564425,0.080108,14.816700,1.000000,-1.671267
3487541464.296146,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.331371,-3.340787,0.681546,0.501704,1.420386,1.910459,0.490072,0.605126,-0.054153,0.007409,0.397357,0.170340,0.121268,3.827927,-2.437547,0.296536,0.645827,0.605126,0.074661,-0.013516,0.009340,-0.054153,0.392862,0.109758,0.001968,1.488238,1.000000,0.491247
3487541464.336020,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.319754,-3.348207,0.737200,3.091047,1.434300,1.896935,0.462635,0.604457,-0.007785,-0.036121,0.436812,0.171977,0.123638,3.777101,-2.557610,0.312655,0.630296,0.604457,0.039163,-0.013555,0.009523,-0.007785,0.424187,0.110821,0.002007,1.062226,1.000000,0.533543
3487541464.376287,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.307375,-3.356134,0.780986,2.423113,1.445246,1.882521,0.437274,0.605451,0.036085,-0.067667,0.472778,0.173263,0.125518,3.724766,-2.669860,0.328106,0.616132,0.605451,0.014852,-0.013584,0.009668,0.036085,0.454034,0.111657,0.002037,0.683800,1.000000,0.574269
3487541464.418077,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.294729,-3.365168,0.794100,0.951009,1.448525,1.867462,0.418937,0.604130,0.065503,-0.073926,0.489778,0.173648,0.126084,3.690001,-2.736828,0.338296,0.608606,0.604130,0.011808,-0.013592,0.009711,0.065503,0.469640,0.111907,0.002046,0.482027,1.000000,0.602100
3487541464.457749,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.281991,-3.374572,0.788454,-0.173749,1.447113,1.852194,0.405080,0.598788,0.082750,-0.066227,0.492492,0.173482,0.125840,3.672950,-2.765891,0.343665,0.606258,0.598788,0.019778,-0.013589,0.009693,0.082750,0.473668,0.111799,0.002043,0.403785,1.000000,0.617591
3487541464.496353,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.269449,-3.384050,0.765372,-1.035934,1.441343,1.837091,0.395748,0.589744,0.088525,-0.045796,0.481748,0.172804,0.124846,3.673217,-2.760075,0.344649,0.608861,0.589744,0.037720,-0.013574,0.009616,0.088525,0.466698,0.111359,0.002026,0.444866,1.000000,0.621980
3487541464.535941,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.257253,-3.393227,0.732063,-1.505181,1.433016,1.822429,0.389413,0.576441,0.084064,-0.018681,0.461551,0.171826,0.123418,3.689907,-2.722550,0.341125,0.615526,0.576441,0.060510,-0.013551,0.009506,0.084064,0.451560,0.110723,0.002003,0.570198,1.000000,0.614976
3487541464.576850,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.245494,-3.401897,0.714476,-1.758661,1.428619,1.808364,0.379745,0.555220,0.073168,-0.007609,0.444200,0.171309,0.122668,3.722048,-2.659275,0.331828,0.623197,0.555220,0.068226,-0.013539,0.009448,0.073168,0.436401,0.110387,0.001991,0.651340,1.000000,0.593116
3487541464.615902,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.239740,-3.405966,0.688259,-1.020103,1.422065,1.801547,0.379482,0.546788,0.063516,0.013431,0.427410,0.170538,0.121553,3.740010,-2.618936,0.327115,0.629407,0.546788,0.085773,-0.013521,0.009362,0.063516,0.423490,0.109887,0.001973,0.781844,1.000000,0.582490
3487541464.656285,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.228476,-3.413835,0.667874,-0.755001,1.416968,1.788238,0.371270,0.522227,0.044034,0.026024,0.405964,0.169938,0.120689,3.782964,-2.528962,0.313332,0.639442,0.522227,0.094306,-0.013506,0.009296,0.044034,0.404517,0.109497,0.001959,0.900158,1.000000,0.549952
3487541464.695920,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.217394,-3.421219,0.661874,0.148776,1.415469,1.775277,0.359808,0.494590,0.023610,0.025521,0.389680,0.169762,0.120436,3.827541,-2.433515,0.297374,0.648112,0.494590,0.090990,-0.013502,0.009276,0.023610,0.388390,0.109383,0.001955,0.951610,1.000000,0.512062
3487541464.736835,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.206306,-3.428441,0.665486,0.095402,1.416372,1.762371,0.345999,0.465783,0.003762,0.016472,0.376969,0.169868,0.120588,3.870056,-2.338570,0.280750,0.655271,0.465783,0.079962,-0.013504,0.009288,0.003762,0.374328,0.109452,0.001957,0.951019,1.000000,0.472789
3487541464.776772,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.195005,-3.435433,0.666078,0.357491,1.416520,1.749349,0.332829,0.438706,-0.015747,0.010772,0.363623,0.169886,0.120613,3.908079,-2.246938,0.264937,0.661995,0.438706,0.072095,-0.013505,0.009290,-0.015747,0.360210,0.109463,0.001958,0.955437,1.000000,0.436007
3487541464.815939,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.209742,-3.408082,0.671914,0.549920,1.417979,1.772740,0.354762,0.436948,-0.069884,0.000304,0.351565,0.170057,0.120860,3.944677,-2.153694,0.248493,0.667823,0.436948,0.059798,-0.013509,0.009309,-0.069884,0.346545,0.109575,0.001962,1.106878,1.000000,0.381641
3487541464.858660,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.198024,-3.414562,0.675824,0.618682,1.418956,1.759484,0.340528,0.411557,-0.087178,-0.007509,0.340417,0.170172,0.121026,3.974554,-2.071783,0.234158,0.672684,0.411557,0.050250,-0.013512,0.009322,-0.087178,0.334229,0.109649,0.001964,1.075750,1.000000,0.348422
3487541464.898392,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.186102,-3.420926,0.684333,0.332541,1.421083,1.746080,0.324997,0.386287,-0.102806,-0.019291,0.331174,0.170422,0.121386,4.001071,-1.995509,0.220521,0.676369,0.386287,0.037155,-0.013518,0.009349,-0.102806,0.323105,0.109812,0.001970,1.014875,1.000000,0.317068
3487541464.937497,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.173888,-3.427081,0.691898,0.438539,1.422975,1.732479,0.309504,0.362538,-0.116390,-0.029654,0.322676,0.170645,0.121707,4.023271,-1.927541,0.208407,0.679396,0.362538,0.025572,-0.013523,0.009374,-0.116390,0.312953,0.109956,0.001975,0.950144,1.000000,0.289611
3487541464.976155,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.161452,-3.433093,0.697733,0.403619,1.424433,1.718721,0.294288,0.340396,-0.127929,-0.037882,0.314789,0.170816,0.121955,4.041667,-1.867643,0.197810,0.681956,0.340396,0.016179,-0.013527,0.009393,-0.127929,0.303769,0.110068,0.001979,0.886780,1.000000,0.266043
3487541465.016057,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.148775,-3.438971,0.707132,0.263163,1.426783,1.704786,0.278003,0.318068,-0.138185,-0.049311,0.308224,0.171093,0.122355,4.058139,-1.812205,0.187795,0.683724,0.318068,0.003887,-0.013534,0.009424,-0.138185,0.295328,0.110247,0.001986,0.801698,1.000000,0.243869
3487541465.057330,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.135834,-3.444667,0.710031,0.289867,1.427508,1.690668,0.263160,0.297949,-0.147190,-0.054081,0.301035,0.171178,0.122478,4.071599,-1.762901,0.179220,0.685767,0.297949,-0.002011,-0.013536,0.009434,-0.147190,0.287423,0.110302,0.001988,0.743067,1.000000,0.225475
3487541465.095956,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.122718,-3.450290,0.717989,0.015000,1.429497,1.676412,0.246915,0.277014,-0.155323,-0.063639,0.295189,0.171412,0.122817,4.084180,-1.716160,0.170819,0.687018,0.277014,-0.012355,-0.013541,0.009460,-0.155323,0.280008,0.110454,0.001993,0.657288,1.000000,0.207426
3487541465.136342,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.116140,-3.453129,0.718930,0.094078,1.429733,1.669256,0.239524,0.267251,-0.159568,-0.065422,0.291590,0.171440,0.122857,4.090028,-1.692654,0.166767,0.687945,0.267251,-0.014717,-0.013542,0.009463,-0.159568,0.276154,0.110472,0.001994,0.628479,1.000000,0.199010
3487541465.178241,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.102962,-3.458862,0.726928,0.411565,1.431732,1.654904,0.223172,0.246360,-0.167974,-0.074968,0.285373,0.171675,0.123199,4.101915,-1.645020,0.158244,0.689066,0.246360,-0.025115,-0.013548,0.009489,-0.167974,0.268371,0.110625,0.002000,0.540455,1.000000,0.181155
3487541465.218051,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.108466,-3.452853,0.731146,0.361805,1.432786,1.662170,0.229384,0.246445,-0.185071,-0.080378,0.280088,0.171799,0.123379,4.110542,-1.608122,0.151760,0.690079,0.246445,-0.031313,-0.013550,0.009503,-0.185071,0.262224,0.110706,0.002003,0.562352,1.000000,0.163054
3487541465.256210,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.151835,-3.424089,0.739315,0.473250,1.434829,1.712938,0.278109,0.284079,-0.223527,-0.089510,0.276077,0.172039,0.123728,4.118227,-1.575411,0.145802,0.690427,0.284079,-0.040927,-0.013556,0.009530,-0.223527,0.256678,0.110862,0.002008,0.754732,1.000000,0.135682
3487541465.296562,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.138034,-3.429286,0.739580,0.037384,1.434895,1.698191,0.263296,0.266410,-0.228387,-0.090817,0.270672,0.172046,0.123740,4.125030,-1.542637,0.140232,0.691611,0.266410,-0.043137,-0.013556,0.009531,-0.228387,0.251129,0.110867,0.002008,0.695194,1.000000,0.124539
3487541465.338824,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.124151,-3.434476,0.745665,0.032611,1.436416,1.683370,0.246954,0.247697,-0.232267,-0.097760,0.266577,0.172225,0.124000,4.131487,-1.512458,0.134828,0.692002,0.247697,-0.050629,-0.013560,0.009551,-0.232267,0.245880,0.110983,0.002013,0.606129,1.000000,0.113643
3487541465.375889,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.110215,-3.439647,0.750083,0.001022,1.437521,1.668507,0.230987,0.229670,-0.235433,-0.102950,0.262604,0.172355,0.124190,4.137075,-1.484957,0.129966,0.692447,0.229670,-0.056388,-0.013563,0.009565,-0.235433,0.241057,0.111067,0.002016,0.524069,1.000000,0.104200
3487541465.418045,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.096191,-3.444886,0.748777,-0.271874,1.437194,1.653537,0.216343,0.213019,-0.238471,-0.102425,0.257928,0.172317,0.124134,4.141883,-1.458359,0.125525,0.693474,0.213019,-0.056683,-0.013562,0.009561,-0.238471,0.236546,0.111042,0.002015,0.468883,1.000000,0.096189
3487541465.456051,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.082056,-3.450014,0.757339,0.137660,1.439335,1.638503,0.199168,0.194319,-0.240500,-0.111580,0.255028,0.172568,0.124501,4.146767,-1.434373,0.121083,0.693272,0.194319,-0.066132,-0.013568,0.009589,-0.240500,0.232080,0.111206,0.002021,0.364735,1.000000,0.087699
3487541465.496171,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.067760,-3.454950,0.760854,0.294554,1.440213,1.623389,0.183176,0.177056,-0.241741,-0.115618,0.252027,0.172672,0.124652,4.150498,-1.414147,0.117511,0.693500,0.177056,-0.070597,-0.013571,0.009601,-0.241741,0.228414,0.111273,0.002023,0.284014,1.000000,0.081372
3487541465.536238,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.053407,-3.459900,0.760507,-0.136011,1.440127,1.608217,0.168090,0.160705,-0.242947,-0.115798,0.248597,0.172661,0.124637,4.153768,-1.394421,0.114195,0.694130,0.160705,-0.071366,-0.013570,0.009600,-0.242947,0.225006,0.111266,0.002023,0.221646,1.000000,0.075933
3487541465.575997,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.038973,-3.464785,0.765896,0.236867,1.441474,1.592992,0.151518,0.143113,-0.243645,-0.121624,0.246085,0.172820,0.124869,4.157130,-1.376009,0.110856,0.694057,0.143113,-0.077495,-0.013574,0.009618,-0.243645,0.221505,0.111369,0.002027,0.130767,1.000000,0.070172
3487541465.616121,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.024468,-3.469583,0.767529,0.068569,1.441882,1.577733,0.135850,0.126530,-0.243970,-0.123665,0.243413,0.172868,0.124939,4.159852,-1.359466,0.107997,0.694340,0.126530,-0.079952,-0.013575,0.009623,-0.243970,0.218514,0.111400,0.002028,0.057721,1.000000,0.065686
3487541465.656682,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.017200,-3.472028,0.768546,0.101625,1.442136,1.570072,0.127935,0.118102,-0.244337,-0.124900,0.241955,0.172898,0.124982,4.161323,-1.350388,0.106423,0.694477,0.118102,-0.081412,-0.013576,0.009626,-0.244337,0.216861,0.111419,0.002029,0.020147,1.000000,0.063190
3487541465.696684,-2.553152,-4.039204,0.650000,0.800000,0.121099,-4.002612,-3.476793,0.770810,0.104983,1.442702,1.554748,0.112046,0.101393,-0.244463,-0.127535,0.239459,0.172964,0.125080,4.163871,-1.334573,0.103663,0.694651,0.101393,-0.084420,-0.013577,0.009634,-0.244463,0.213937,0.111463,0.002030,-0.056475,0.998871,0.058984
3487541465.735920,-2.553152,-4.039204,0.650000,0.800000,0.121099,-3.987941,-3.481506,0.772347,-0.062088,1.443087,1.539366,0.096279,0.084983,-0.244047,-0.129393,0.237214,0.173009,0.125146,4.166015,-1.320743,0.101270,0.694844,0.084983,-0.086625,-0.013578,0.009639,-0.244047,0.211398,0.111492,0.002031,-0.130067,0.996269,0.055630
3487541465.776320,-2.553152,-4.039204,0.650000,0.800000,0.121099,-3.973237,-3.486206,0.776761,0.353502,1.444190,1.523958,0.079768,0.067873,-0.243616,-0.134109,0.235235,0.173139,0.125336,4.168323,-1.306780,0.098739,0.694705,0.067873,-0.091579,-0.013581,0.009654,-0.243616,0.208614,0.111576,0.002034,-0.217908,0.991911,0.051882
3487541465.816041,-2.553152,-4.039204,0.650000,0.800000,0.121099,-3.958495,-3.490852,0.774935,-0.228299,1.443734,1.508536,0.064802,0.052312,-0.243001,-0.132581,0.232824,0.173085,0.125257,4.169981,-1.294116,0.096680,0.695233,0.052312,-0.090503,-0.013580,0.009648,-0.243001,0.206512,0.111541,0.002033,-0.275408,0.986403,0.049520
3487541465.855982,-2.553152,-4.039204,0.650000,0.800000,0.121099,-3.943710,-3.495454,0.777294,0.140562,1.444323,1.493090,0.048766,0.035793,-0.242183,-0.135202,0.230915,0.173155,0.125359,4.171817,-1.281906,0.094531,0.695268,0.035793,-0.093395,-0.013581,0.009655,-0.242183,0.204168,0.111586,0.002035,-0.353605,0.979331,0.046750
3487541465.896210,-2.553152,-4.039204,0.650000,0.800000,0.121099,-3.928894,-3.499978,0.775564,0.260601,1.443891,1.477644,0.033753,0.020368,-0.241005,-0.133708,0.228903,0.173104,0.125284,4.173115,-1.271422,0.092834,0.695720,0.020368,-0.092284,-0.013580,0.009650,-0.241005,0.202452,0.111553,0.002034,-0.411916,0.971092,0.045161
3487541465.936291,-2.553152,-4.039204,0.650000,0.800000,0.121099,-3.914160,-3.504606,0.774869,-0.153184,1.443717,1.462237,0.018520,0.004636,-0.240218,-0.133276,0.226708,0.173083,0.125255,4.174669,-1.259295,0.090820,0.696088,0.004636,-0.092241,-0.013580,0.009647,-0.240218,0.200367,0.111540,0.002033,-0.474979,0.961593,0.043004
3487541465.976074,-2.553152,-4.039204,0.650000,0.800000,0.121099,-3.899402,-3.509105,0.770824,-0.125845,1.442706,1.446856,0.004150,-0.010148,-0.239027,-0.129460,0.224550,0.172965,0.125080,4.175721,-1.249112,0.089262,0.696788,-0.010148,-0.088883,-0.013577,0.009634,-0.239027,0.198919,0.111463,0.002030,-0.521654,0.951160,0.041942
3487541466.016085,-2.553152,-4.039204,0.650000,0.800000,0.121099,-3.888974,-3.509851,0.764293,-0.472123,1.441073,1.436884,-0.004190,-0.020051,-0.241769,-0.123170,0.222118,0.172773,0.124800,4.176637,-1.238539,0.087731,0.697779,-0.020051,-0.083151,-0.013573,0.009612,-0.241769,0.197636,0.111338,0.002026,-0.533320,0.940493,0.038906
3487541466.056432,-2.553152,-4.039204,0.650000,0.800000,0.121099,-3.938746,-3.458964,0.762841,-0.230243,1.440710,1.502181,0.061471,0.027762,-0.300516,-0.122209,0.217695,0.172730,0.124737,4.179586,-1.213740,0.083602,0.698499,0.027762,-0.082974,-0.013572,0.009608,-0.300516,0.193452,0.111311,0.002025,-0.254943,0.935394,-0.000567
3487541466.095946,-2.553152,-4.039204,0.650000,0.800000,0.121099,-3.924133,-3.463191,0.757201,-0.382315,1.439300,1.487071,0.047771,0.013743,-0.298901,-0.116736,0.215865,0.172564,0.124495,4.180162,-1.205860,0.082484,0.699319,0.013743,-0.077936,-0.013568,0.009589,-0.298901,0.192614,0.111203,0.002021,-0.293335,0.929528,-0.000772
3487541466.136092,-2.553152,-4.039204,0.650000,0.800000,0.121099,-3.909627,-3.467378,0.757173,-0.053935,1.439293,1.472077,0.032784,-0.001002,-0.295567,-0.116758,0.215399,0.172563,0.124494,4.180477,-1.203164,0.082029,0.699380,-0.001002,-0.078038,-0.013568,0.009589,-0.295567,0.192152,0.111202,0.002021,-0.358859,0.922351,0.000049
3487541466.176126,-2.553152,-4.039204,0.650000,0.800000,0.121099,-3.895133,-3.471580,0.752583,-0.221427,1.438146,1.457090,0.018944,-0.014490,-0.291683,-0.112195,0.214902,0.172429,0.124297,4.180266,-1.202471,0.082084,0.699924,-0.014490,-0.073659,-0.013565,0.009574,-0.291683,0.192465,0.111115,0.002017,-0.401903,0.914313,0.002176
3487541466.216330,-2.553152,-4.039204,0.650000,0.800000,0.121099,-3.880698,-3.475764,0.752488,0.283470,1.438122,1.442167,0.004045,-0.028974,-0.287750,-0.112114,0.214759,0.172426,0.124293,4.180352,-1.201681,0.081954,0.699952,-0.028974,-0.073605,-0.013565,0.009573,-0.287750,0.192339,0.111113,0.002017,-0.466794,0.904977,0.003669
3487541466.258132,-2.553152,-4.039204,0.650000,0.800000,0.121099,-3.866327,-3.479924,0.747884,0.059722,1.436971,1.427313,-0.009658,-0.042340,-0.283924,-0.107538,0.214253,0.172291,0.124095,4.180146,-1.200935,0.082000,0.700500,-0.042340,-0.069215,-0.013562,0.009558,-0.283924,0.192645,0.111025,0.002014,-0.509184,0.894793,0.005767
3487541466.295950,-1.868127,-3.855724,0.580000,-0.700000,2.070923,-3.852019,-3.484017,0.740295,-0.525524,1.435074,2.018413,0.583340,0.909522,-0.960730,0.133474,-0.437704,1.246215,1.031259,7.997790,-2.296826,-0.912330,0.986999,0.909522,-0.372283,0.214809,1.183286,-0.960730,-0.013085,0.641945,0.366288,15.399348,1.000000,-1.731694
3487541466.335883,-1.868127,-3.855724,0.580000,-0.700000,2.070923,-3.837830,-3.488090,0.733081,-0.511437,1.433270,2.003718,0.570447,0.896500,-0.955734,0.137436,-0.431673,1.245834,1.029550,7.995002,-2.294688,-0.913167,0.987967,0.896500,-0.365201,0.214630,1.181325,-0.955734,-0.007578,0.641815,0.365681,15.307014,1.000000,-1.716252
3487541466.376399,-1.868127,-3.855724,0.580000,-0.700000,2.070923,-3.830925,-3.490672,0.727613,-0.546712,1.431903,1.996457,0.564553,0.889297,-0.956599,0.142244,-0.428346,1.245546,1.028255,7.960222,-2.257785,-0.913467,0.985009,0.889297,-0.360434,0.214495,1.179839,-0.956599,-0.002090,0.641717,0.365221,15.200130,1.000000,-1.709250
3487541466.416130,-1.868127,-3.855724,0.580000,-0.700000,2.070923,-3.786075,-3.506056,0.725130,-0.188480,1.431283,1.949563,0.518280,0.847716,-0.930927,0.139282,-0.423276,1.245414,1.027666,8.038187,-2.342504,-0.914556,0.994259,0.847716,-0.356542,0.214433,1.179164,-0.930927,-0.003336,0.641673,0.365012,14.980486,1.000000,-1.651720
3487541466.457426,-1.868127,-3.855724,0.580000,-0.700000,2.070923,-3.672132,-3.547761,0.726660,-0.020417,1.431665,1.830103,0.398438,0.739200,-0.870438,0.130229,-0.418744,1.245495,1.028029,8.192324,-2.511192,-0.915871,1.011308,0.739200,-0.355162,0.214471,1.179579,-0.870438,-0.010429,0.641700,0.365141,14.250326,1.000000,-1.501101
3487541466.496164,-1.819716,-3.838668,0.570000,-0.100000,1.365031,-3.658134,-3.552102,0.722480,-1.032174,1.430620,1.860618,0.429998,0.826568,-0.646734,0.010861,-0.282589,1.097536,0.874697,9.272922,-3.012176,-0.864362,1.015727,0.826568,-0.246578,0.082166,0.624127,-0.646734,-0.119134,0.588962,0.271378,11.643037,1.000000,-1.015857
3487541466.537409,-1.819716,-3.838668,0.570000,-0.100000,1.365031,-3.644602,-3.556634,0.706124,0.886961,1.426531,1.846551,0.420020,0.825083,-0.611576,0.011471,-0.259777,1.096374,0.871059,9.522614,-3.317176,-0.860302,1.041999,0.825083,-0.225846,0.081746,0.621531,-0.611576,-0.108469,0.588449,0.270249,11.943402,1.000000,-0.976078
3487541466.576564,-1.819716,-3.838668,0.570000,-0.100000,1.365031,-3.631264,-3.561294,0.710205,0.233468,1.427551,1.832659,0.405108,0.822697,-0.575476,-0.002853,-0.250373,1.096664,0.871966,9.824198,-3.686566,-0.853692,1.068548,0.822697,-0.224057,0.081851,0.622178,-0.575476,-0.116851,0.588577,0.270531,12.182828,1.000000,-0.933864
3487541466.616215,-1.819716,-3.838668,0.570000,-0.100000,1.365031,-3.617920,-3.566123,0.684201,-1.520007,1.421050,1.818741,0.397691,0.826715,-0.532836,0.003643,-0.218455,1.094808,0.866185,10.149371,-4.116017,-0.846445,1.102641,0.826715,-0.192503,0.081181,0.618053,-0.532836,-0.096862,0.587758,0.268737,12.600147,1.000000,-0.878613
3487541466.656319,-1.819716,-3.838668,0.570000,-0.100000,1.365031,-3.605348,-3.571317,0.683018,0.788469,1.420755,1.805535,0.384781,0.829490,-0.491516,-0.007534,-0.203225,1.094723,0.865922,10.517233,-4.605846,-0.836278,1.134621,0.829490,-0.184079,0.081151,0.617866,-0.491516,-0.099833,0.587721,0.268656,12.918977,1.000000,-0.823609
3487541466.696978,-1.819716,-3.838668,0.570000,-0.100000,1.365031,-3.592693,-3.576731,0.679686,-1.272815,1.419922,1.792221,0.372300,0.833865,-0.449342,-0.016906,-0.185960,1.094484,0.865182,10.905673,-5.146824,-0.824201,1.167728,0.833865,-0.173013,0.081064,0.617338,-0.449342,-0.100288,0.587615,0.268426,13.246538,1.000000,-0.762493
3487541466.736925,-1.819716,-3.838668,0.570000,-0.100000,1.365031,-3.580241,-3.582518,0.696623,0.160222,1.424156,1.779062,0.354906,0.837026,-0.408553,-0.041764,-0.180924,1.095696,0.868946,11.332324,-5.750734,-0.809694,1.198298,0.837026,-0.179990,0.081502,0.620023,-0.408553,-0.119898,0.588151,0.269594,13.501977,1.000000,-0.705428
3487541466.776140,-1.819716,-3.838668,0.570000,-0.100000,1.365031,-3.567814,-3.588935,0.721091,0.818703,1.430273,1.765846,0.335573,0.840430,-0.367992,-0.072779,-0.179343,1.097437,0.874388,11.784825,-6.412481,-0.793266,1.227610,0.840430,-0.192801,0.082131,0.623906,-0.367992,-0.146535,0.588918,0.271282,13.736097,1.000000,-0.649466
3487541466.815991,-1.819716,-3.838668,0.570000,-0.100000,1.365031,-3.555128,-3.595690,0.694449,-1.566448,1.423612,1.752339,0.328727,0.852228,-0.321745,-0.062986,-0.145812,1.095541,0.868463,12.218915,-7.132337,-0.773475,1.264837,0.852228,-0.158473,0.081446,0.619679,-0.321745,-0.122724,0.588082,0.269444,14.097852,1.000000,-0.556455
3487541466.857952,-1.819716,-3.838668,0.570000,-0.100000,1.365031,-3.543327,-3.602689,0.678753,0.764878,1.419688,1.739690,0.320002,0.864920,-0.276309,-0.061038,-0.119018,1.094417,0.864975,12.682595,-7.933515,-0.749790,1.299868,0.864920,-0.133757,0.081040,0.617190,-0.276309,-0.108819,0.587586,0.268362,14.393164,1.000000,-0.459743
